rb,Year,Month,Date
p37,2093,12,2089-04-25
p37,2093,12,2089-04-26
p37,2093,12,2089-04-27
p37,2093,12,2089-04-28
p37,2093,12,2089-04-29
p37,2093,12,2089-04-30
p37,2094,1,2089-04-01
p37,2094,1,2089-04-02
p37,2094,1,2089-04-03
p37,2094,1,2089-04-04
p37,2094,1,2089-04-05
p37,2094,1,2089-04-06
p37,2094,1,2089-04-07
p37,2094,1,2089-04-08
p37,2094,1,2089-04-09
p37,2094,1,2089-04-10
p37,2094,1,2089-04-11
p37,2094,1,2089-04-12
p37,2094,1,2089-04-13
p37,2094,1,2089-04-14
p37,2094,1,2089-04-15
p37,2094,1,2089-04-16
p37,2094,1,2089-04-17
p37,2094,1,2089-04-18
p37,2094,1,2089-04-19
p37,2094,1,2089-04-20
p37,2094,1,2089-04-21
p37,2094,1,2089-04-22
p37,2094,1,2089-04-23
p37,2094,1,2089-04-24
p37,2094,1,2089-04-25
p37,2094,1,2089-04-26
p37,2094,1,2089-04-27
p37,2094,1,2089-04-28
p37,2094,1,2089-04-29
p37,2094,1,2089-04-30
p37,2094,2,2089-04-01
p37,2094,2,2089-04-02
p37,2094,2,2089-04-03
p37,2094,2,2089-04-04
p37,2094,2,2089-04-05
p37,2094,2,2089-04-06
p37,2094,2,2089-04-07
p37,2094,2,2089-04-08
p37,2094,2,2089-04-09
p37,2094,2,2089-04-10
p37,2094,2,2089-04-11
p37,2094,2,2089-04-12
p37,2094,2,2089-04-13
p37,2094,2,2089-04-14
p37,2094,2,2089-04-15
p37,2094,2,2089-04-16
p37,2094,2,2089-04-17
p37,2094,2,2089-04-18
p37,2094,2,2089-04-19
p37,2094,2,2089-04-20
p37,2094,2,2089-04-21
p37,2094,2,2089-04-22
p37,2094,2,2089-04-23
p37,2094,2,2089-04-24
p37,2094,2,2089-04-25
p37,2094,2,2089-04-26
p37,2094,2,2089-04-27
p37,2094,2,2089-04-28
p37,2094,2,2089-04-29
p37,2094,2,2089-04-30
p37,2094,3,2089-04-01
p37,2094,3,2089-04-02
p37,2094,3,2089-04-03
p37,2094,3,2089-04-04
p37,2094,3,2089-04-05
p37,2094,3,2089-04-06
p37,2094,3,2089-04-07
p37,2094,3,2089-04-08
p37,2094,3,2089-04-09
p37,2094,3,2089-04-10
p37,2094,3,2089-04-11
p37,2094,3,2089-04-12
p37,2094,3,2089-04-13
p37,2094,3,2089-04-14
p37,2094,3,2089-04-15
p37,2094,3,2089-04-16
p37,2094,3,2089-04-17
p37,2094,3,2089-04-18
p37,2094,3,2089-04-19
p37,2094,3,2089-04-20
p37,2094,3,2089-04-21
p37,2094,3,2089-04-22
p37,2094,3,2089-04-23
p37,2094,3,2089-04-24
p37,2094,3,2089-04-25
p37,2094,3,2089-04-26
p37,2094,3,2089-04-27
p37,2094,3,2089-04-28
p37,2094,3,2089-04-29
p37,2094,3,2089-04-30
p37,2094,4,2089-04-01
p37,2094,4,2089-04-02
p37,2094,4,2089-04-03
p37,2094,4,2089-04-04
p37,2094,4,2089-04-05
p37,2094,4,2089-04-06
p37,2094,4,2089-04-07
p37,2094,4,2089-04-08
p37,2094,4,2089-04-09
p37,2094,4,2089-04-10
p37,2094,4,2089-04-11
p37,2094,4,2089-04-12
p37,2094,4,2089-04-13
p37,2094,4,2089-04-14
p37,2094,4,2089-04-15
p37,2094,4,2089-04-16
p37,2094,4,2089-04-17
p37,2094,4,2089-04-18
p37,2094,4,2089-04-19
p37,2094,4,2089-04-20
p37,2094,4,2089-04-21
p37,2094,4,2089-04-22
p37,2094,4,2089-04-23
p37,2094,4,2089-04-24
p37,2094,4,2089-04-25
p37,2094,4,2089-04-26
p37,2094,4,2089-04-27
p37,2094,4,2089-04-28
p37,2094,4,2089-04-29
p37,2094,4,2089-04-30
p37,2094,5,2089-04-01
p37,2094,5,2089-04-02
p37,2094,5,2089-04-03
p37,2094,5,2089-04-04
p37,2094,5,2089-04-05
p37,2094,5,2089-04-06
p37,2094,5,2089-04-07
p37,2094,5,2089-04-08
p37,2094,5,2089-04-09
p37,2094,5,2089-04-10
p37,2094,5,2089-04-11
p37,2094,5,2089-04-12
p37,2094,5,2089-04-13
p37,2094,5,2089-04-14
p37,2094,5,2089-04-15
p37,2094,5,2089-04-16
p37,2094,5,2089-04-17
p37,2094,5,2089-04-18
p37,2094,5,2089-04-19
p37,2094,5,2089-04-20
p37,2094,5,2089-04-21
p37,2094,5,2089-04-22
p37,2094,5,2089-04-23
p37,2094,5,2089-04-24
p37,2094,5,2089-04-25
p37,2094,5,2089-04-26
p37,2094,5,2089-04-27
p37,2094,5,2089-04-28
p37,2094,5,2089-04-29
p37,2094,5,2089-04-30
p37,2094,6,2089-04-01
p37,2094,6,2089-04-02
p37,2094,6,2089-04-03
p37,2094,6,2089-04-04
p37,2094,6,2089-04-05
p37,2094,6,2089-04-06
p37,2094,6,2089-04-07
p37,2094,6,2089-04-08
p37,2094,6,2089-04-09
p37,2094,6,2089-04-10
p37,2094,6,2089-04-11
p37,2094,6,2089-04-12
p37,2094,6,2089-04-13
p37,2094,6,2089-04-14
p37,2094,6,2089-04-15
p37,2094,6,2089-04-16
p37,2094,6,2089-04-17
p37,2094,6,2089-04-18
p37,2094,6,2089-04-19
p37,2094,6,2089-04-20
p37,2094,6,2089-04-21
p37,2094,6,2089-04-22
p37,2094,6,2089-04-23
p37,2094,6,2089-04-24
p37,2094,6,2089-04-25
p37,2094,6,2089-04-26
p37,2094,6,2089-04-27
p37,2094,6,2089-04-28
p37,2094,6,2089-04-29
p37,2094,6,2089-04-30
p37,2094,7,2089-04-01
p37,2094,7,2089-04-02
p37,2094,7,2089-04-03
p37,2094,7,2089-04-04
p37,2094,7,2089-04-05
p37,2094,7,2089-04-06
p37,2094,7,2089-04-07
p37,2094,7,2089-04-08
p37,2094,7,2089-04-09
p37,2094,7,2089-04-10
p37,2094,7,2089-04-11
p37,2094,7,2089-04-12
p37,2094,7,2089-04-13
p37,2094,7,2089-04-14
p37,2094,7,2089-04-15
p37,2094,7,2089-04-16
p37,2094,7,2089-04-17
p37,2094,7,2089-04-18
p37,2094,7,2089-04-19
p37,2094,7,2089-04-20
p37,2094,7,2089-04-21
p37,2094,7,2089-04-22
p37,2094,7,2089-04-23
p37,2094,7,2089-04-24
p37,2094,7,2089-04-25
p37,2094,7,2089-04-26
p37,2094,7,2089-04-27
p37,2094,7,2089-04-28
p37,2094,7,2089-04-29
p37,2094,7,2089-04-30
p37,2094,8,2089-04-01
p37,2094,8,2089-04-02
p37,2094,8,2089-04-03
p37,2094,8,2089-04-04
p37,2094,8,2089-04-05
p37,2094,8,2089-04-06
p37,2094,8,2089-04-07
p37,2094,8,2089-04-08
p37,2094,8,2089-04-09
p37,2094,8,2089-04-10
p37,2094,8,2089-04-11
p37,2094,8,2089-04-12
p37,2094,8,2089-04-13
p37,2094,8,2089-04-14
p37,2094,8,2089-04-15
p37,2094,8,2089-04-16
p37,2094,8,2089-04-17
p37,2094,8,2089-04-18
p37,2094,8,2089-04-19
p37,2094,8,2089-04-20
p37,2094,8,2089-04-21
p37,2094,8,2089-04-22
p37,2094,8,2089-04-23
p37,2094,8,2089-04-24
p37,2094,8,2089-04-25
p37,2094,8,2089-04-26
p37,2094,8,2089-04-27
p37,2094,8,2089-04-28
p37,2094,8,2089-04-29
p37,2094,8,2089-04-30
p37,2094,9,2089-04-01
p37,2094,9,2089-04-02
p37,2094,9,2089-04-03
p37,2094,9,2089-04-04
p37,2094,9,2089-04-05
p37,2094,9,2089-04-06
p37,2094,9,2089-04-07
p37,2094,9,2089-04-08
p37,2094,9,2089-04-09
p37,2094,9,2089-04-10
p37,2094,9,2089-04-11
p37,2094,9,2089-04-12
p37,2094,9,2089-04-13
p37,2094,9,2089-04-14
p37,2094,9,2089-04-15
p37,2094,9,2089-04-16
p37,2094,9,2089-04-17
p37,2094,9,2089-04-18
p37,2094,9,2089-04-19
p37,2094,9,2089-04-20
p37,2094,9,2089-04-21
p37,2094,9,2089-04-22
p37,2094,9,2089-04-23
p37,2094,9,2089-04-24
p37,2094,9,2089-04-25
p37,2094,9,2089-04-26
p37,2094,9,2089-04-27
p37,2094,9,2089-04-28
p37,2094,9,2089-04-29
p37,2094,9,2089-04-30
p37,2094,10,2089-04-01
p37,2094,10,2089-04-02
p37,2094,10,2089-04-03
p37,2094,10,2089-04-04
p37,2094,10,2089-04-05
p37,2094,10,2089-04-06
p37,2094,10,2089-04-07
p37,2094,10,2089-04-08
p37,2094,10,2089-04-09
p37,2094,10,2089-04-10
p37,2094,10,2089-04-11
p37,2094,10,2089-04-12
p37,2094,10,2089-04-13
p37,2094,10,2089-04-14
p37,2094,10,2089-04-15
p37,2094,10,2089-04-16
p37,2094,10,2089-04-17
p37,2094,10,2089-04-18
p37,2094,10,2089-04-19
p37,2094,10,2089-04-20
p37,2094,10,2089-04-21
p37,2094,10,2089-04-22
p37,2094,10,2089-04-23
p37,2094,10,2089-04-24
p37,2094,10,2089-04-25
p37,2094,10,2089-04-26
p37,2094,10,2089-04-27
p37,2094,10,2089-04-28
p37,2094,10,2089-04-29
p37,2094,10,2089-04-30
p37,2094,11,2089-04-01
p37,2094,11,2089-04-02
p37,2094,11,2089-04-03
p37,2094,11,2089-04-04
p37,2094,11,2089-04-05
p37,2094,11,2089-04-06
p37,2094,11,2089-04-07
p37,2094,11,2089-04-08
p37,2094,11,2089-04-09
p37,2094,11,2089-04-10
p37,2094,11,2089-04-11
p37,2094,11,2089-04-12
p37,2094,11,2089-04-13
p37,2094,11,2089-04-14
p37,2094,11,2089-04-15
p37,2094,11,2089-04-16
p37,2094,11,2089-04-17
p37,2094,11,2089-04-18
p37,2094,11,2089-04-19
p37,2094,11,2089-04-20
p37,2094,11,2089-04-21
p37,2094,11,2089-04-22
p37,2094,11,2089-04-23
p37,2094,11,2089-04-24
p37,2094,11,2089-04-25
p37,2094,11,2089-04-26
p37,2094,11,2089-04-27
p37,2094,11,2089-04-28
p37,2094,11,2089-04-29
p37,2094,11,2089-04-30
p37,2094,12,2089-04-01
p37,2094,12,2089-04-02
p37,2094,12,2089-04-03
p37,2094,12,2089-04-04
p37,2094,12,2089-04-05
p37,2094,12,2089-04-06
p37,2094,12,2089-04-07
p37,2094,12,2089-04-08
p37,2094,12,2089-04-09
p37,2094,12,2089-04-10
p37,2094,12,2089-04-11
p37,2094,12,2089-04-12
p37,2094,12,2089-04-13
p37,2094,12,2089-04-14
p37,2094,12,2089-04-15
p37,2094,12,2089-04-16
p37,2094,12,2089-04-17
p37,2094,12,2089-04-18
p37,2094,12,2089-04-19
p37,2094,12,2089-04-20
p37,2094,12,2089-04-21
p37,2094,12,2089-04-22
p37,2094,12,2089-04-23
p37,2094,12,2089-04-24
p37,2094,12,2089-04-25
p37,2094,12,2089-04-26
p37,2094,12,2089-04-27
p37,2094,12,2089-04-28
p37,2094,12,2089-04-29
p37,2094,12,2089-04-30
p37,2095,1,2089-04-01
p37,2095,1,2089-04-02
p37,2095,1,2089-04-03
p37,2095,1,2089-04-04
p37,2095,1,2089-04-05
p37,2095,1,2089-04-06
p37,2095,1,2089-04-07
p37,2095,1,2089-04-08
p37,2095,1,2089-04-09
p37,2095,1,2089-04-10
p37,2095,1,2089-04-11
p37,2095,1,2089-04-12
p37,2095,1,2089-04-13
p37,2095,1,2089-04-14
p37,2095,1,2089-04-15
p37,2095,1,2089-04-16
p37,2095,1,2089-04-17
p37,2095,1,2089-04-18
p37,2095,1,2089-04-19
p37,2095,1,2089-04-20
p37,2095,1,2089-04-21
p37,2095,1,2089-04-22
p37,2095,1,2089-04-23
p37,2095,1,2089-04-24
p37,2095,1,2089-04-25
p37,2095,1,2089-04-26
p37,2095,1,2089-04-27
p37,2095,1,2089-04-28
p37,2095,1,2089-04-29
p37,2095,1,2089-04-30
p37,2095,2,2089-04-01
p37,2095,2,2089-04-02
p37,2095,2,2089-04-03
p37,2095,2,2089-04-04
p37,2095,2,2089-04-05
p37,2095,2,2089-04-06
p37,2095,2,2089-04-07
p37,2095,2,2089-04-08
p37,2095,2,2089-04-09
p37,2095,2,2089-04-10
p37,2095,2,2089-04-11
p37,2095,2,2089-04-12
p37,2095,2,2089-04-13
p37,2095,2,2089-04-14
p37,2095,2,2089-04-15
p37,2095,2,2089-04-16
p37,2095,2,2089-04-17
p37,2095,2,2089-04-18
p37,2095,2,2089-04-19
p37,2095,2,2089-04-20
p37,2095,2,2089-04-21
p37,2095,2,2089-04-22
p37,2095,2,2089-04-23
p37,2095,2,2089-04-24
p37,2095,2,2089-04-25
p37,2095,2,2089-04-26
p37,2095,2,2089-04-27
p37,2095,2,2089-04-28
p37,2095,2,2089-04-29
p37,2095,2,2089-04-30
p37,2095,3,2089-04-01
p37,2095,3,2089-04-02
p37,2095,3,2089-04-03
p37,2095,3,2089-04-04
p37,2095,3,2089-04-05
p37,2095,3,2089-04-06
p37,2095,3,2089-04-07
p37,2095,3,2089-04-08
p37,2095,3,2089-04-09
p37,2095,3,2089-04-10
p37,2095,3,2089-04-11
p37,2095,3,2089-04-12
p37,2095,3,2089-04-13
p37,2095,3,2089-04-14
p37,2095,3,2089-04-15
p37,2095,3,2089-04-16
p37,2095,3,2089-04-17
p37,2095,3,2089-04-18
p37,2095,3,2089-04-19
p37,2095,3,2089-04-20
p37,2095,3,2089-04-21
p37,2095,3,2089-04-22
p37,2095,3,2089-04-23
p37,2095,3,2089-04-24
p37,2095,3,2089-04-25
p37,2095,3,2089-04-26
p37,2095,3,2089-04-27
p37,2095,3,2089-04-28
p37,2095,3,2089-04-29
p37,2095,3,2089-04-30
p37,2095,4,2089-04-01
p37,2095,4,2089-04-02
p37,2095,4,2089-04-03
p37,2095,4,2089-04-04
p37,2095,4,2089-04-05
p37,2095,4,2089-04-06
p37,2095,4,2089-04-07
p37,2095,4,2089-04-08
p37,2095,4,2089-04-09
p37,2095,4,2089-04-10
p37,2095,4,2089-04-11
p37,2095,4,2089-04-12
p37,2095,4,2089-04-13
p37,2095,4,2089-04-14
p37,2095,4,2089-04-15
p37,2095,4,2089-04-16
p37,2095,4,2089-04-17
p37,2095,4,2089-04-18
p37,2095,4,2089-04-19
p37,2095,4,2089-04-20
p37,2095,4,2089-04-21
p37,2095,4,2089-04-22
p37,2095,4,2089-04-23
p37,2095,4,2089-04-24
p37,2095,4,2089-04-25
p37,2095,4,2089-04-26
p37,2095,4,2089-04-27
p37,2095,4,2089-04-28
p37,2095,4,2089-04-29
p37,2095,4,2089-04-30
p37,2095,5,2089-04-01
p37,2095,5,2089-04-02
p37,2095,5,2089-04-03
p37,2095,5,2089-04-04
p37,2095,5,2089-04-05
p37,2095,5,2089-04-06
p37,2095,5,2089-04-07
p37,2095,5,2089-04-08
p37,2095,5,2089-04-09
p37,2095,5,2089-04-10
p37,2095,5,2089-04-11
p37,2095,5,2089-04-12
p37,2095,5,2089-04-13
p37,2095,5,2089-04-14
p37,2095,5,2089-04-15
p37,2095,5,2089-04-16
p37,2095,5,2089-04-17
p37,2095,5,2089-04-18
p37,2095,5,2089-04-19
p37,2095,5,2089-04-20
p37,2095,5,2089-04-21
p37,2095,5,2089-04-22
p37,2095,5,2089-04-23
p37,2095,5,2089-04-24
p37,2095,5,2089-04-25
p37,2095,5,2089-04-26
p37,2095,5,2089-04-27
p37,2095,5,2089-04-28
p37,2095,5,2089-04-29
p37,2095,5,2089-04-30
p37,2095,6,2089-04-01
p37,2095,6,2089-04-02
p37,2095,6,2089-04-03
p37,2095,6,2089-04-04
p37,2095,6,2089-04-05
p37,2095,6,2089-04-06
p37,2095,6,2089-04-07
p37,2095,6,2089-04-08
p37,2095,6,2089-04-09
p37,2095,6,2089-04-10
p37,2095,6,2089-04-11
p37,2095,6,2089-04-12
p37,2095,6,2089-04-13
p37,2095,6,2089-04-14
p37,2095,6,2089-04-15
p37,2095,6,2089-04-16
p37,2095,6,2089-04-17
p37,2095,6,2089-04-18
p37,2095,6,2089-04-19
p37,2095,6,2089-04-20
p37,2095,6,2089-04-21
p37,2095,6,2089-04-22
p37,2095,6,2089-04-23
p37,2095,6,2089-04-24
p37,2095,6,2089-04-25
p37,2095,6,2089-04-26
p37,2095,6,2089-04-27
p37,2095,6,2089-04-28
p37,2095,6,2089-04-29
p37,2095,6,2089-04-30
p37,2095,7,2089-04-01
p37,2095,7,2089-04-02
p37,2095,7,2089-04-03
p37,2095,7,2089-04-04
p37,2095,7,2089-04-05
p37,2095,7,2089-04-06
p37,2095,7,2089-04-07
p37,2095,7,2089-04-08
p37,2095,7,2089-04-09
p37,2095,7,2089-04-10
p37,2095,7,2089-04-11
p37,2095,7,2089-04-12
p37,2095,7,2089-04-13
p37,2095,7,2089-04-14
p37,2095,7,2089-04-15
p37,2095,7,2089-04-16
p37,2095,7,2089-04-17
p37,2095,7,2089-04-18
p37,2095,7,2089-04-19
p37,2095,7,2089-04-20
p37,2095,7,2089-04-21
p37,2095,7,2089-04-22
p37,2095,7,2089-04-23
p37,2095,7,2089-04-24
p37,2095,7,2089-04-25
p37,2095,7,2089-04-26
p37,2095,7,2089-04-27
p37,2095,7,2089-04-28
p37,2095,7,2089-04-29
p37,2095,7,2089-04-30
p37,2095,8,2089-04-01
p37,2095,8,2089-04-02
p37,2095,8,2089-04-03
p37,2095,8,2089-04-04
p37,2095,8,2089-04-05
p37,2095,8,2089-04-06
p37,2095,8,2089-04-07
p37,2095,8,2089-04-08
p37,2095,8,2089-04-09
p37,2095,8,2089-04-10
p37,2095,8,2089-04-11
p37,2095,8,2089-04-12
p37,2095,8,2089-04-13
p37,2095,8,2089-04-14
p37,2095,8,2089-04-15
p37,2095,8,2089-04-16
p37,2095,8,2089-04-17
p37,2095,8,2089-04-18
p37,2095,8,2089-04-19
p37,2095,8,2089-04-20
p37,2095,8,2089-04-21
p37,2095,8,2089-04-22
p37,2095,8,2089-04-23
p37,2095,8,2089-04-24
p37,2095,8,2089-04-25
p37,2095,8,2089-04-26
p37,2095,8,2089-04-27
p37,2095,8,2089-04-28
p37,2095,8,2089-04-29
p37,2095,8,2089-04-30
p37,2095,9,2089-04-01
p37,2095,9,2089-04-02
p37,2095,9,2089-04-03
p37,2095,9,2089-04-04
p37,2095,9,2089-04-05
p37,2095,9,2089-04-06
p37,2095,9,2089-04-07
p37,2095,9,2089-04-08
p37,2095,9,2089-04-09
p37,2095,9,2089-04-10
p37,2095,9,2089-04-11
p37,2095,9,2089-04-12
p37,2095,9,2089-04-13
p37,2095,9,2089-04-14
p37,2095,9,2089-04-15
p37,2095,9,2089-04-16
p37,2095,9,2089-04-17
p37,2095,9,2089-04-18
p37,2095,9,2089-04-19
p37,2095,9,2089-04-20
p37,2095,9,2089-04-21
p37,2095,9,2089-04-22
p37,2095,9,2089-04-23
p37,2095,9,2089-04-24
p37,2095,9,2089-04-25
p37,2095,9,2089-04-26
p37,2095,9,2089-04-27
p37,2095,9,2089-04-28
p37,2095,9,2089-04-29
p37,2095,9,2089-04-30
p37,2095,10,2089-04-01
p37,2095,10,2089-04-02
p37,2095,10,2089-04-03
p37,2095,10,2089-04-04
p37,2095,10,2089-04-05
p37,2095,10,2089-04-06
p37,2095,10,2089-04-07
p37,2095,10,2089-04-08
p37,2095,10,2089-04-09
p37,2095,10,2089-04-10
p37,2095,10,2089-04-11
p37,2095,10,2089-04-12
p37,2095,10,2089-04-13
p37,2095,10,2089-04-14
p37,2095,10,2089-04-15
p37,2095,10,2089-04-16
p37,2095,10,2089-04-17
p37,2095,10,2089-04-18
p37,2095,10,2089-04-19
p37,2095,10,2089-04-20
p37,2095,10,2089-04-21
p37,2095,10,2089-04-22
p37,2095,10,2089-04-23
p37,2095,10,2089-04-24
p37,2095,10,2089-04-25
p37,2095,10,2089-04-26
p37,2095,10,2089-04-27
p37,2095,10,2089-04-28
p37,2095,10,2089-04-29
p37,2095,10,2089-04-30
p37,2095,11,2089-04-01
p37,2095,11,2089-04-02
p37,2095,11,2089-04-03
p37,2095,11,2089-04-04
p37,2095,11,2089-04-05
p37,2095,11,2089-04-06
p37,2095,11,2089-04-07
p37,2095,11,2089-04-08
p37,2095,11,2089-04-09
p37,2095,11,2089-04-10
p37,2095,11,2089-04-11
p37,2095,11,2089-04-12
p37,2095,11,2089-04-13
p37,2095,11,2089-04-14
p37,2095,11,2089-04-15
p37,2095,11,2089-04-16
p37,2095,11,2089-04-17
p37,2095,11,2089-04-18
p37,2095,11,2089-04-19
p37,2095,11,2089-04-20
p37,2095,11,2089-04-21
p37,2095,11,2089-04-22
p37,2095,11,2089-04-23
p37,2095,11,2089-04-24
p37,2095,11,2089-04-25
p37,2095,11,2089-04-26
p37,2095,11,2089-04-27
p37,2095,11,2089-04-28
p37,2095,11,2089-04-29
p37,2095,11,2089-04-30
p37,2095,12,2089-04-01
p37,2095,12,2089-04-02
p37,2095,12,2089-04-03
p37,2095,12,2089-04-04
p37,2095,12,2089-04-05
p37,2095,12,2089-04-06
p37,2095,12,2089-04-07
p37,2095,12,2089-04-08
p37,2095,12,2089-04-09
p37,2095,12,2089-04-10
p37,2095,12,2089-04-11
p37,2095,12,2089-04-12
p37,2095,12,2089-04-13
p37,2095,12,2089-04-14
p37,2095,12,2089-04-15
p37,2095,12,2089-04-16
p37,2095,12,2089-04-17
p37,2095,12,2089-04-18
p37,2095,12,2089-04-19
p37,2095,12,2089-04-20
p37,2095,12,2089-04-21
p37,2095,12,2089-04-22
p37,2095,12,2089-04-23
p37,2095,12,2089-04-24
p37,2095,12,2089-04-25
p37,2095,12,2089-04-26
p37,2095,12,2089-04-27
p37,2095,12,2089-04-28
p37,2095,12,2089-04-29
p37,2095,12,2089-04-30
p37,2096,1,2089-04-01
p37,2096,1,2089-04-02
p37,2096,1,2089-04-03
p37,2096,1,2089-04-04
p37,2096,1,2089-04-05
p37,2096,1,2089-04-06
p37,2096,1,2089-04-07
p37,2096,1,2089-04-08
p37,2096,1,2089-04-09
p37,2096,1,2089-04-10
p37,2096,1,2089-04-11
p37,2096,1,2089-04-12
p37,2096,1,2089-04-13
p37,2096,1,2089-04-14
p37,2096,1,2089-04-15
p37,2096,1,2089-04-16
p37,2096,1,2089-04-17
p37,2096,1,2089-04-18
p37,2096,1,2089-04-19
p37,2096,1,2089-04-20
p37,2096,1,2089-04-21
p37,2096,1,2089-04-22
p37,2096,1,2089-04-23
p37,2096,1,2089-04-24
p37,2096,1,2089-04-25
p37,2096,1,2089-04-26
p37,2096,1,2089-04-27
p37,2096,1,2089-04-28
p37,2096,1,2089-04-29
p37,2096,1,2089-04-30
p37,2096,2,2089-04-01
p37,2096,2,2089-04-02
p37,2096,2,2089-04-03
p37,2096,2,2089-04-04
p37,2096,2,2089-04-05
p37,2096,2,2089-04-06
p37,2096,2,2089-04-07
p37,2096,2,2089-04-08
p37,2096,2,2089-04-09
p37,2096,2,2089-04-10
p37,2096,2,2089-04-11
p37,2096,2,2089-04-12
p37,2096,2,2089-04-13
p37,2096,2,2089-04-14
p37,2096,2,2089-04-15
p37,2096,2,2089-04-16
p37,2096,2,2089-04-17
p37,2096,2,2089-04-18
p37,2096,2,2089-04-19
p37,2096,2,2089-04-20
p37,2096,2,2089-04-21
p37,2096,2,2089-04-22
p37,2096,2,2089-04-23
p37,2096,2,2089-04-24
p37,2096,2,2089-04-25
p37,2096,2,2089-04-26
p37,2096,2,2089-04-27
p37,2096,2,2089-04-28
p37,2096,2,2089-04-29
p37,2096,2,2089-04-30
p37,2096,3,2089-04-01
p37,2096,3,2089-04-02
p37,2096,3,2089-04-03
p37,2096,3,2089-04-04
p37,2096,3,2089-04-05
p37,2096,3,2089-04-06
p37,2096,3,2089-04-07
p37,2096,3,2089-04-08
p37,2096,3,2089-04-09
p37,2096,3,2089-04-10
p37,2096,3,2089-04-11
p37,2096,3,2089-04-12
p37,2096,3,2089-04-13
p37,2096,3,2089-04-14
p37,2096,3,2089-04-15
p37,2096,3,2089-04-16
p37,2096,3,2089-04-17
p37,2096,3,2089-04-18
p37,2096,3,2089-04-19
p37,2096,3,2089-04-20
p37,2096,3,2089-04-21
p37,2096,3,2089-04-22
p37,2096,3,2089-04-23
p37,2096,3,2089-04-24
p37,2096,3,2089-04-25
p37,2096,3,2089-04-26
p37,2096,3,2089-04-27
p37,2096,3,2089-04-28
p37,2096,3,2089-04-29
p37,2096,3,2089-04-30
p37,2096,4,2089-04-01
p37,2096,4,2089-04-02
p37,2096,4,2089-04-03
p37,2096,4,2089-04-04
p37,2096,4,2089-04-05
p37,2096,4,2089-04-06
p37,2096,4,2089-04-07
p37,2096,4,2089-04-08
p37,2096,4,2089-04-09
p37,2096,4,2089-04-10
p37,2096,4,2089-04-11
p37,2096,4,2089-04-12
p37,2096,4,2089-04-13
p37,2096,4,2089-04-14
p37,2096,4,2089-04-15
p37,2096,4,2089-04-16
p37,2096,4,2089-04-17
p37,2096,4,2089-04-18
p37,2096,4,2089-04-19
p37,2096,4,2089-04-20
p37,2096,4,2089-04-21
p37,2096,4,2089-04-22
p37,2096,4,2089-04-23
p37,2096,4,2089-04-24
p37,2096,4,2089-04-25
p37,2096,4,2089-04-26
p37,2096,4,2089-04-27
p37,2096,4,2089-04-28
p37,2096,4,2089-04-29
p37,2096,4,2089-04-30
p37,2096,5,2089-04-01
p37,2096,5,2089-04-02
p37,2096,5,2089-04-03
p37,2096,5,2089-04-04
p37,2096,5,2089-04-05
p37,2096,5,2089-04-06
p37,2096,5,2089-04-07
p37,2096,5,2089-04-08
p37,2096,5,2089-04-09
p37,2096,5,2089-04-10
p37,2096,5,2089-04-11
p37,2096,5,2089-04-12
p37,2096,5,2089-04-13
p37,2096,5,2089-04-14
p37,2096,5,2089-04-15
p37,2096,5,2089-04-16
p37,2096,5,2089-04-17
p37,2096,5,2089-04-18
p37,2096,5,2089-04-19
p37,2096,5,2089-04-20
p37,2096,5,2089-04-21
p37,2096,5,2089-04-22
p37,2096,5,2089-04-23
p37,2096,5,2089-04-24
p37,2096,5,2089-04-25
p37,2096,5,2089-04-26
p37,2096,5,2089-04-27
p37,2096,5,2089-04-28
p37,2096,5,2089-04-29
p37,2096,5,2089-04-30
p37,2096,6,2089-04-01
p37,2096,6,2089-04-02
p37,2096,6,2089-04-03
p37,2096,6,2089-04-04
p37,2096,6,2089-04-05
p37,2096,6,2089-04-06
p37,2096,6,2089-04-07
p37,2096,6,2089-04-08
p37,2096,6,2089-04-09
p37,2096,6,2089-04-10
p37,2096,6,2089-04-11
p37,2096,6,2089-04-12
p37,2096,6,2089-04-13
p37,2096,6,2089-04-14
p37,2096,6,2089-04-15
p37,2096,6,2089-04-16
p37,2096,6,2089-04-17
p37,2096,6,2089-04-18
p37,2096,6,2089-04-19
p37,2096,6,2089-04-20
p37,2096,6,2089-04-21
p37,2096,6,2089-04-22
p37,2096,6,2089-04-23
p37,2096,6,2089-04-24
p37,2096,6,2089-04-25
p37,2096,6,2089-04-26
p37,2096,6,2089-04-27
p37,2096,6,2089-04-28
p37,2096,6,2089-04-29
p37,2096,6,2089-04-30
p37,2096,7,2089-04-01
p37,2096,7,2089-04-02
p37,2096,7,2089-04-03
p37,2096,7,2089-04-04
p37,2096,7,2089-04-05
p37,2096,7,2089-04-06
p37,2096,7,2089-04-07
p37,2096,7,2089-04-08
p37,2096,7,2089-04-09
p37,2096,7,2089-04-10
p37,2096,7,2089-04-11
p37,2096,7,2089-04-12
p37,2096,7,2089-04-13
p37,2096,7,2089-04-14
p37,2096,7,2089-04-15
p37,2096,7,2089-04-16
p37,2096,7,2089-04-17
p37,2096,7,2089-04-18
p37,2096,7,2089-04-19
p37,2096,7,2089-04-20
p37,2096,7,2089-04-21
p37,2096,7,2089-04-22
p37,2096,7,2089-04-23
p37,2096,7,2089-04-24
p37,2096,7,2089-04-25
p37,2096,7,2089-04-26
