region,Year,number_of_days
North Carolina,2050,105
North Carolina,2051,106
North Carolina,2052,112
North Carolina,2053,117
North Carolina,2054,122
North Carolina,2055,127
North Carolina,2056,134
North Carolina,2057,137
North Carolina,2058,146
North Carolina,2059,150
North Carolina,2060,154
North Carolina,2061,159
North Carolina,2062,164
North Carolina,2063,170
North Carolina,2064,169
North Carolina,2065,176
North Carolina,2066,180
North Carolina,2067,184
North Carolina,2068,185
North Carolina,2069,189
North Carolina,2070,195
North Carolina,2071,195
North Carolina,2072,199
North Carolina,2073,206
North Carolina,2074,209
North Carolina,2075,215
North Carolina,2076,217
North Carolina,2077,224
North Carolina,2078,227
North Carolina,2079,232
North Carolina,2080,236
North Carolina,2081,238
North Carolina,2082,245
North Carolina,2083,248
North Carolina,2084,250
North Carolina,2085,260
North Carolina,2086,265
North Carolina,2087,269
North Carolina,2088,274
North Carolina,2089,281
North Carolina,2090,294
North Carolina,2091,303
North Carolina,2092,313
North Carolina,2093,320
North Carolina,2094,327
North Carolina,2095,330
North Carolina,2096,338
North Carolina,2097,348
North Carolina,2098,353
North Carolina,2099,364
p91,2035,10
p91,2036,50
p91,2037,71
p91,2038,88
p91,2039,98
p91,2040,105
p91,2041,109
p91,2042,119
p91,2043,128
p91,2044,132
p91,2045,137
p91,2046,143
p91,2047,147
p91,2048,153
p91,2049,157
p91,2050,159
p91,2051,164
p91,2052,170
p91,2053,173
p91,2054,179
p91,2055,179
p91,2056,187
p91,2057,191
p91,2058,198
p91,2059,206
p91,2060,211
p91,2061,221
p91,2062,224
p91,2063,228
p91,2064,233
p91,2065,238
p91,2066,245
p91,2067,249
p91,2068,252
p91,2069,259
p91,2070,267
p91,2071,277
p91,2072,296
p91,2073,305
p91,2074,318
p91,2075,323
p91,2076,329
p91,2077,331
p91,2078,339
p91,2079,349
p91,2080,360
p91,2081,364
p91,2082,365
p91,2083,365
p91,2084,366
p91,2085,365
p91,2086,365
p91,2087,365
p91,2088,366
p91,2089,365
p91,2090,365
p91,2091,365
p91,2092,366
p91,2093,365
p91,2094,365
p91,2095,365
p91,2096,366
p91,2097,365
p91,2098,365
p91,2099,365
p58,2055,1
p58,2056,11
p58,2057,33
p58,2058,55
p58,2059,68
p58,2060,76
p58,2061,81
p58,2062,85
p58,2063,88
p58,2064,96
p58,2065,101
p58,2066,106
p58,2067,112
p58,2068,114
p58,2069,119
p58,2070,124
p58,2071,129
p58,2072,132
p58,2073,138
p58,2074,140
p58,2075,144
p58,2076,146
p58,2077,147
p58,2078,152
p58,2079,155
p58,2080,156
p58,2081,159
p58,2082,161
p58,2083,164
p58,2084,167
p58,2085,168
p58,2086,171
p58,2087,173
p58,2088,175
p58,2089,179
p58,2090,179
p58,2091,187
p58,2092,192
p58,2093,194
p58,2094,195
p58,2095,199
p58,2096,205
p58,2097,211
p58,2098,214
p58,2099,213
p124,2033,8
p124,2034,27
p124,2035,39
p124,2036,53
p124,2037,60
p124,2038,69
p124,2039,77
p124,2040,82
p124,2041,88
p124,2042,94
p124,2043,100
p124,2044,107
p124,2045,107
p124,2046,115
p124,2047,118
p124,2048,123
p124,2049,126
p124,2050,131
p124,2051,136
p124,2052,138
p124,2053,141
p124,2054,147
p124,2055,149
p124,2056,151
p124,2057,154
p124,2058,159
p124,2059,163
p124,2060,166
p124,2061,171
p124,2062,176
p124,2063,177
p124,2064,181
p124,2065,185
p124,2066,188
p124,2067,191
p124,2068,197
p124,2069,198
p124,2070,204
p124,2071,206
p124,2072,210
p124,2073,212
p124,2074,215
p124,2075,219
p124,2076,222
p124,2077,226
p124,2078,228
p124,2079,234
p124,2080,238
p124,2081,242
p124,2082,246
p124,2083,254
p124,2084,258
p124,2085,262
p124,2086,268
p124,2087,275
p124,2088,277
p124,2089,287
p124,2090,294
p124,2091,297
p124,2092,303
p124,2093,304
p124,2094,309
p124,2095,316
p124,2096,327
p124,2097,333
p124,2098,344
p124,2099,359
p100,2048,3
p100,2049,13
p100,2050,24
p100,2051,38
p100,2052,44
p100,2053,59
p100,2054,66
p100,2055,78
p100,2056,85
p100,2057,92
p100,2058,95
p100,2059,100
p100,2060,104
p100,2061,107
p100,2062,112
p100,2063,115
p100,2064,118
p100,2065,120
p100,2066,122
p100,2067,127
p100,2068,135
p100,2069,132
p100,2070,141
p100,2071,144
p100,2072,147
p100,2073,150
p100,2074,153
p100,2075,161
p100,2076,162
p100,2077,168
p100,2078,171
p100,2079,175
p100,2080,180
p100,2081,179
p100,2082,186
p100,2083,188
p100,2084,190
p100,2085,191
p100,2086,195
p100,2087,197
p100,2088,201
p100,2089,204
p100,2090,205
p100,2091,210
p100,2092,209
p100,2093,216
p100,2094,218
p100,2095,222
p100,2096,227
p100,2097,226
p100,2098,233
p100,2099,234
Kentucky,2055,8
Kentucky,2056,12
Kentucky,2057,29
Kentucky,2058,37
Kentucky,2059,61
Kentucky,2060,68
Kentucky,2061,79
Kentucky,2062,83
Kentucky,2063,85
Kentucky,2064,94
Kentucky,2065,97
Kentucky,2066,96
Kentucky,2067,102
Kentucky,2068,104
Kentucky,2069,107
Kentucky,2070,111
Kentucky,2071,114
Kentucky,2072,117
Kentucky,2073,120
Kentucky,2074,123
Kentucky,2075,129
Kentucky,2076,129
Kentucky,2077,135
Kentucky,2078,137
Kentucky,2079,140
Kentucky,2080,143
Kentucky,2081,144
Kentucky,2082,149
Kentucky,2083,152
Kentucky,2084,156
Kentucky,2085,158
Kentucky,2086,163
Kentucky,2087,164
Kentucky,2088,167
Kentucky,2089,167
Kentucky,2090,174
Kentucky,2091,173
Kentucky,2092,176
Kentucky,2093,179
Kentucky,2094,181
Kentucky,2095,181
Kentucky,2096,186
Kentucky,2097,187
Kentucky,2098,190
Kentucky,2099,194
p110,2037,2
p110,2038,18
p110,2039,43
p110,2040,65
p110,2041,82
p110,2042,90
p110,2043,94
p110,2044,103
p110,2045,110
p110,2046,113
p110,2047,117
p110,2048,127
p110,2049,133
p110,2050,138
p110,2051,147
p110,2052,151
p110,2053,158
p110,2054,162
p110,2055,170
p110,2056,173
p110,2057,177
p110,2058,178
p110,2059,184
p110,2060,191
p110,2061,195
p110,2062,200
p110,2063,201
p110,2064,209
p110,2065,213
p110,2066,219
p110,2067,222
p110,2068,225
p110,2069,233
p110,2070,239
p110,2071,244
p110,2072,248
p110,2073,254
p110,2074,256
p110,2075,261
p110,2076,269
p110,2077,270
p110,2078,281
p110,2079,285
p110,2080,298
p110,2081,306
p110,2082,313
p110,2083,316
p110,2084,328
p110,2085,331
p110,2086,341
p110,2087,351
p110,2088,362
p110,2089,365
p110,2090,365
p110,2091,365
p110,2092,366
p110,2093,365
p110,2094,365
p110,2095,365
p110,2096,366
p110,2097,365
p110,2098,365
p110,2099,365
Alabama,2045,4
Alabama,2046,29
Alabama,2047,56
Alabama,2048,72
Alabama,2049,81
Alabama,2050,90
Alabama,2051,100
Alabama,2052,100
Alabama,2053,106
Alabama,2054,115
Alabama,2055,123
Alabama,2056,125
Alabama,2057,130
Alabama,2058,138
Alabama,2059,140
Alabama,2060,147
Alabama,2061,151
Alabama,2062,152
Alabama,2063,159
Alabama,2064,162
Alabama,2065,168
Alabama,2066,168
Alabama,2067,176
Alabama,2068,179
Alabama,2069,181
Alabama,2070,184
Alabama,2071,188
Alabama,2072,196
Alabama,2073,199
Alabama,2074,206
Alabama,2075,211
Alabama,2076,215
Alabama,2077,219
Alabama,2078,225
Alabama,2079,232
Alabama,2080,235
Alabama,2081,237
Alabama,2082,243
Alabama,2083,246
Alabama,2084,252
Alabama,2085,253
Alabama,2086,262
Alabama,2087,267
Alabama,2088,267
Alabama,2089,274
Alabama,2090,284
Alabama,2091,295
Alabama,2092,306
Alabama,2093,313
Alabama,2094,320
Alabama,2095,327
Alabama,2096,334
Alabama,2097,337
Alabama,2098,345
Alabama,2099,354
p92,2063,3
p92,2064,13
p92,2065,23
p92,2066,43
p92,2067,54
p92,2068,70
p92,2069,78
p92,2070,80
p92,2071,84
p92,2072,87
p92,2073,89
p92,2074,96
p92,2075,94
p92,2076,102
p92,2077,102
p92,2078,106
p92,2079,109
p92,2080,110
p92,2081,116
p92,2082,120
p92,2083,120
p92,2084,125
p92,2085,127
p92,2086,132
p92,2087,131
p92,2088,138
p92,2089,137
p92,2090,140
p92,2091,146
p92,2092,149
p92,2093,152
p92,2094,151
p92,2095,158
p92,2096,160
p92,2097,162
p92,2098,163
p92,2099,166
